RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29
102001,0,United States,country,,120155.72491044487,120360.69274217951,120615.00658463186,121161.18535486299,121789.86591323053,122463.6460652416,123176.0884756571,123946.29189608879,124748.45047927955,125555.03076336299,126358.98276417328,127163.35885774538,127904.06583670682,128554.92505900732,129178.3490877401,129847.1148505067,130570.94861732522,131316.7409194459,132085.06852310928,132888.20358605945,133697.828873419,134503.59605692516,135253.89988107106,135956.7151658398,136579.0838512394,137173.79018995469,137779.29525609035,138435.11696624945,139159.82253068656,139946.61430184785,140810.2925281067,141732.85746585365,142666.78610338012,143600.84277924141,144489.89353358746,145354.30911676606,146135.25236347367,146880.53934555745,147622.65249115997,148430.8917162143,149323.46688731582,150255.33556340815,151238.82439640258,152288.49577775877,153401.33828775535,154526.5934694299,155568.3528927597,156546.12414646285,157476.39119203773,158472.15154518498,159571.67290729203,160799.1989342449,162180.43850443602,163682.0550719076,165303.7177559474,166947.55523984417,168569.23531372283,170121.85631975078,171581.83677033967,173018.77901515923,174409.74367437323,175823.29045003094,177275.89276307335,178908.32846018253,180641.53326310424,182461.85180204044,184294.47114151678,186147.99285110427,187969.82333560963,189697.76686809713,191281.80633781003,192715.675805271,193942.73724907727,195084.0051238771,196232.20890483868,197462.99068450768,198678.98702826365,199758.38739367676,200616.9687869562,201291.11802163356,201749.38233931185,202090.50713884144,202284.85110404444,202417.1573018443,202487.35062144825,202558.856417589,202622.94658035925,202692.9004201788,202653.60832656198,202452.06920832032,202032.85213212422,201527.92637746176,200915.0498903326,200251.1364855146,199444.9175329432,198586.87900008532,197593.20317935394,196497.360386833,195262.96072985278,193930.72361851376,192538.27181282258,191066.34436020243,189490.86157627302,187734.76885036015,185955.49072342794,184219.5211944289,182517.3009051433,180827.272816655,179173.71627639982,177764.1719040662,176473.42821719966,175260.013339109,174032.80797908374,172876.23471971694,171831.26306559646,170866.05947665172,169979.09277118547,169252.81799672262,168846.46363888282,168667.28958042272,168613.71066891943,168554.62137116442,168565.3708439326,168681.67933245905,168761.68994676284,168649.74935142478,168155.89135708145,167409.35093959302,166472.52592854746,165500.09736729073,164509.55739809762,163581.17913092708,162718.73169826812,161915.8076409404,161154.93226436328,160359.91896342314,159531.44917247767,158719.39804288515,158041.59900830442,157474.14543176533,156991.22220706835,156510.928292061,156096.9374646041,155735.72680224723,155515.88788913228,155508.80085513953,155731.89947776627,156103.23898612618,156541.7363637165,157051.37418291694,157599.60271223588,158067.74029798617,158606.44338076323,159192.4039928028,159889.87116219965,160614.94494034347,161434.74605050505,162315.57608833877,163238.16567936089,164246.18629940972,165428.9972501112,166745.45484233074,167939.85273307542,169104.39457123308,170148.62828064914,171310.50260659461,172251.2119689422,173124.22811070635,173886.73149936539,174700.75443778536,175514.28084132462,176326.1582056662,177262.10239715085,178097.8536262888,178922.77200499782,179555.94342075862,180150.88900260464,180539.80210996154,181046.75056370426,181669.26836464726,182447.20947605115,183232.56260895033,184033.73104205806,184914.18267038828,185882.9438848576,186821.08809218634,187789.15521718722,188802.2039354118,189922.58133892433,191092.06364146734,192136.30100366645,193170.84353197156,194291.64235437234,195411.84394540184,196235.71121444748,196983.3039073598,197740.44894699162,198664.28293718302,199377.21687810015,200052.55205311804,200796.56459761938,201720.96689440744,202732.59126766716,203803.01664685356,204873.640740182,205983.88496459424,207124.89971360445,208377.06571518074,209511.5686045733,210573.2720662284,211468.70395114933,212372.94569836624,213322.4567413334,214406.35865099193,215587.80340468965,216820.6095660126,218048.1320679906,219231.4064594288,220596.36967467322,221833.83852266156,223036.31701257508,223919.40989186693,225025.7993288129,226084.64794945158,227141.71642520974,227861.7080413973,228589.94443200607,229374.82389455158,230341.71916475522,231481.22266906512,232710.52889562774,233818.05074710379,234654.36204839466,235389.61877226678,236068.2232751006,236805.41869311625,237452.3564264454,238337.91553146555,239523.12416844687,240903.5308643914,242391.35165129605,243847.76065086317,245376.9163906336,246713.23346964442,247480.32776404778,247933.73452246469,248672.0427862911,250373.4958185559,253246.28081294094,256718.84962236424,260621.9172412341,264410.8882774058,268073.06540637714,271829.04644536466,275738.2734804239,279984.58598905633,284656.4062820314,289667.88941770355,294121.93938004895,297225.2730968481,299042.12714564026,300831.31977451645,303337.00052900804,306473.2814388871,310878.8735178546,316192.25855603366,322443.19487696997,328638.31936062255,334146.74501174496,338729.4243220286,341129.6923237967,341484.4582295267,340216.83645881154,338980.08864739066,337931.8036843093,336979.5392311223,335796.3125301235,334987.7919264543,335029.19959523855,336073.8093484628,337756.9881060158,339713.1895660357,341456.75877386035,343039.9636760472,344209.7586545642,345084.40277336823,345718.29381233227,346181.85989915294,346625.3092201509,347441.84998354025
394913,1,"New York, NY",msa,NY,214310.23601019813,215216.04786653013,216126.9674365482,217969.331102305,219867.4773569276,221999.2817947463,224340.40972632274,226843.8654856635,229379.3405746691,231893.87057644245,234316.52293415423,236594.27864166905,238756.59956563415,240972.03586684397,243118.09231410033,245290.694312972,247431.64716678928,249772.96454797956,252175.7246630653,254762.61658768635,257412.04732127013,260257.8992655736,262993.73953254655,265620.1829374851,268217.01006501325,270732.51557829604,273142.9700527588,275449.9084134964,277842.43295282475,280567.55695073144,283596.7109711916,287238.9213331112,291182.34916736773,295204.5760687476,298946.61418085586,302627.36379469483,306294.8878552878,309945.33437126176,313710.6333027583,317289.1107017317,320893.0860579293,324446.0417346076,328152.2804625325,331863.92686731444,335368.78992276697,338664.34272070153,341742.9820953577,344685.9935781432,347833.9134419272,350974.65577834,354221.9863570211,357370.8662398656,360963.54510198237,364962.7009529334,369422.30660442304,374038.67368986906,378758.71137816616,383484.20659753884,388009.2050210121,392209.87591238954,396138.74275022605,399957.87261080527,403815.2638173479,408245.08689526195,413058.7228742338,417977.30683769984,422630.7541401798,427225.50317242974,431857.0358061414,436542.9359438911,440840.11760219495,444962.55631782365,448634.33541892754,452308.1352532327,455497.90358049545,458388.3027732752,460858.2754707771,463126.4309438044,464793.3228657283,465671.2803308836,465681.3887316345,464885.31305345084,463534.3693158159,461828.3180846378,460189.1684466284,458926.38174251834,458631.2742393803,458377.5804970193,458144.964350543,457029.26586293214,455463.3621732509,453765.7397467754,451863.0920501097,450433.20794250094,448976.69521230785,447585.44732267153,446275.5591283163,444862.70724556054,443079.79221093166,441054.25195192447,438213.97740147,435306.3019311546,432115.63553232705,429136.5681082375,426056.3413234624,422729.83613273787,419253.4941195066,415969.2085245436,412573.6915769046,409264.6988636144,406000.1266272169,402920.03920339607,400279.2695969035,397717.408807425,395292.98027012666,392744.2754987709,390643.9683710958,389007.99570514285,387959.50769171835,387349.24507674744,387149.83952385496,387320.4084642523,387302.27950259607,387296.0798387611,387103.06145554065,387400.4557850634,387709.3519448967,387836.4981365583,387318.8267058498,386097.9981254351,384475.8255722616,382554.4044817087,381074.3170199992,379867.3252162154,379046.74340155115,377963.07826135756,376799.7817900462,375259.0112250906,373675.0824782429,371947.1355548149,370227.5626197723,368494.1505027241,366675.9181111118,365005.1056929333,363481.8278177658,362519.57015453494,362397.1424595005,362888.7308375296,363675.98797960597,364083.5194792274,364266.74098563514,364093.75438830437,364205.7914339577,364196.6175654707,364293.1517267646,364266.213336516,364812.145048471,365622.0499617017,366521.8329036008,367427.7544109942,368583.5655774385,370117.43881371943,371731.747819779,373585.1201376836,375427.8221034791,377271.2964794711,378530.85855940887,379453.09682262345,380558.56939467246,382219.05867237836,384550.53116108774,387181.55039074086,389726.52498330735,391431.8949920324,392249.12788673985,392632.1812889075,393353.66124342824,394243.91432009335,395350.731103365,396055.55372865824,396571.6752288716,396854.929090281,397363.16788580944,397990.64994817524,399149.03677176684,400319.46192210104,401637.1784085186,403324.8752181789,405774.8271858501,408609.1879169147,411132.94714966806,413263.9297059891,414926.64487511135,416235.336703144,416918.5225139963,417814.0005553931,418964.799861679,420473.8094522252,421623.7681712887,422174.91628726764,422504.851324939,423275.33252538927,424780.2825496826,427170.9710951462,429511.4854857081,431750.159313225,433797.41954759037,436339.81543382345,438817.81541121803,440963.0829999644,442576.8142453546,444111.62577596755,445750.9201785613,447427.09748015535,448971.21444579266,450425.6717076271,451745.376007719,452858.91343320784,454364.21877095336,456123.8646963599,458657.20550071687,460972.2064961093,463571.31926201814,465659.5346945003,467221.0471045089,468093.6341484334,469087.5399257913,470205.9793109366,471875.3440009292,474038.7351431896,476757.33019745984,479538.8718863398,481491.90958328714,483119.9211355695,484099.95725458086,484906.2459721063,485030.28818651655,485524.4195470977,486671.37008899247,488428.4481173589,490937.7194427056,493624.12239107187,496790.62138462736,499751.0141000836,501955.8974793113,502461.11890736356,501796.3666159353,501674.07433874806,503956.41298683436,508205.3889555922,514108.7159637576,521079.5421352612,527860.4569481292,534888.2964668862,541309.8864929806,547880.5805277532,554157.4810830475,560026.2390490246,564743.8200184171,567653.8568297564,569410.9974567182,571613.7540581692,575105.7506809518,579128.9478458817,583696.2796927048,588748.9544073049,595324.3542996397,602258.5160493847,609391.8378975563,616050.7474954233,620422.8254042557,621647.7987010531,619644.7698137617,617413.6573363579,615701.8480349417,614846.1779224266,614826.4940735763,614359.8549776251,615488.7251186923,618242.4103502015,622786.7526170806,627226.7736146381,630957.5558718562,634423.9880183599,637376.9260681934,640144.0933471812,642949.7679754458,646198.4656608237,649339.4656723748,653616.7362790504
753899,2,"Los Angeles, CA",msa,CA,235063.29363049864,235960.37746282964,237128.19316496272,239455.595057494,241981.4452928837,244489.85784632553,247055.46185462736,249613.16777895656,252013.97917621874,254151.87912158828,256110.04816882362,258066.49624912953,259458.7225722455,260971.32217318643,262691.62841252674,265266.9069099561,267951.87048289814,270504.5470731971,273072.3596229539,275615.81712149264,278165.0765907038,280634.90295462386,282858.3743548468,285084.679040387,286823.01899262023,288857.87963459454,291390.7558992856,294866.2382544013,298879.1106993585,303114.50556648424,308173.6821144395,313517.9821417246,318939.77739024063,323902.57858787966,328720.44862321625,333433.9854127098,337389.0252153784,341080.6139367427,345062.0401550866,349726.94183131726,355303.9034997905,360277.83019643556,366038.2639841169,372112.25944923796,379037.9494080241,385257.94426600105,391158.1981025922,396919.24495130713,403208.58813712635,410359.519784207,418623.7017858301,428351.70731389796,439917.8666896129,451919.1465296028,463122.9086541833,472722.720450964,481763.5946591872,490460.20801749063,496999.37833597045,503013.22351955663,508202.5291337412,514684.8120840047,521850.8754659596,529596.4875109458,537140.9858992768,544267.3174504694,552221.4903922527,560899.2298779975,569975.0352009926,579214.6451670713,586414.2006642319,593224.6403708069,599012.2863322077,604406.9910763338,609291.393767003,613646.7114469851,618390.6161068194,622355.6890896956,624197.2583229658,625760.6711675376,625077.9761065807,625090.6653125234,624274.5881240758,624000.8617852664,623979.0696253047,623658.2119915645,622685.1021051467,620836.5807176413,617545.600042882,614022.9036252607,608513.2527506836,602253.9719058843,594769.0218640716,587343.095466082,581207.1164030478,574412.4029854952,567829.6000587262,559048.6331392401,549051.4494320547,536222.4005563393,522255.9785530817,508700.7976253586,496150.84352566634,485055.7434803741,476542.7578239399,468825.92368960456,460895.09071964165,451115.81638035615,442848.1630586874,437449.15561720805,433666.4514975157,430434.5340633166,427289.8525943957,423763.0277363041,420924.92680063116,418907.75095157087,418430.57363172853,418853.29647438036,421189.14309705707,425306.06375406944,427873.76983894996,428287.3187125039,428602.645365267,430835.74181031756,434011.1742338259,434412.11370287277,432687.5952110104,429014.7728649201,425154.5267642187,421242.5128721176,417578.888964382,415610.7405757424,414537.6004197481,414479.65833368804,413236.60157462326,411628.41084306437,407646.8965950814,405521.267657164,404021.5476598698,402272.0362985302,398777.97831678734,394976.82377596427,393593.14136996266,393429.746039711,392972.21862447105,391352.69860082335,388740.96235353715,386404.18353569345,385367.8776936706,385828.1156718904,387934.52482582844,392393.23327844666,398684.6839847676,406033.31501978263,413590.06134418026,421003.8796443713,426683.76908638125,430189.39068393665,432017.7325426016,434976.1254288996,440331.4611457104,447564.42318444396,455614.2650632292,463997.88728109904,472957.5451932676,481940.05750108656,489548.3760692386,495668.8281714828,498832.3964724455,500144.40035886754,500500.64044700796,502137.71199542395,504385.48665894585,506446.0595259213,508362.6132336338,511075.6201153358,515815.90740378824,521369.2922303143,527392.2447836023,532635.1420799084,536389.2862592237,538425.1914836103,538962.0007262081,539142.1725411293,539735.9761533315,540991.1313883202,541634.2095136727,540110.4127407625,536519.5886725098,532225.2586422917,527800.9401760526,523807.8714094202,526607.708410812,536325.1481604022,549676.2084794893,559574.5311023885,565532.6970888401,570281.8700567993,570793.642391248,566992.9750699288,559888.206346122,554790.9968894898,553532.4455188153,555386.1760870581,563799.2318070588,576236.6214644354,590692.6494005698,600960.413482305,607920.6347514594,613084.1218033348,614213.8692826005,614098.4245548291,613852.6737380838,617530.2393293764,622014.8227333307,627468.9235105546,634449.1506882535,642673.1780341853,650204.5226952031,655770.9790585764,660309.8884070693,663783.1841871182,667329.87200349,672951.0261506162,680544.468220208,688838.9141533627,694653.4107826981,697653.7832398977,694969.1828096119,688176.2105804534,680077.4515432997,675035.5472335805,672640.3086541919,671579.6794703366,672670.2085010743,676794.3159660326,683457.9406264097,690599.017863782,697086.6372308634,702857.3767373534,706272.7242034654,708035.6634615025,709193.7384160211,710469.8376891374,709560.826389424,706434.6935819079,706116.4546441645,711643.1204392655,723585.8676260101,737861.468260333,753621.403064359,768582.7966975295,778670.9059778256,785092.6254844576,788871.6412922423,796674.1508957809,807495.4724477119,820709.1108832968,833362.0352826532,842719.2644560132,849637.0632954483,856331.4331074794,864975.0731672387,875536.9536214779,888793.3925736469,904829.251399159,923039.066409493,939324.2145826678,952012.4755040333,959032.3449588957,960959.6145247384,957444.4710946592,951103.466281315,945135.9043122694,940856.5932822012,937428.6726283495,928569.262280093,917007.7801693417,906680.8500114862,904340.9496674243,908708.5298258619,917438.0503065931,929877.7623821599,944793.1717934624,959702.1458089915,972094.4183826661,981381.7794336098,987298.296973166,987379.7903842243,984120.3518547568
394463,3,"Chicago, IL",msa,IL,153867.25333488523,154016.6413766164,154291.74114637324,154976.0524475939,155793.8326123072,156712.83412081198,157693.1324342872,159051.63001561433,160639.15653303452,162469.78587119546,163857.1627393677,164994.15338602228,165805.94232737584,166619.19882755133,167471.40332113535,168382.37219267958,169480.53127484742,170627.4414925866,171744.54692850588,173098.38152601742,174610.9450372981,176407.9753973283,177735.9552722406,178756.6842712127,179405.13514185642,180206.02823153287,181150.86829619113,182058.92546803024,183040.73928301324,184043.28240364676,185258.249748215,186776.49668129077,188422.25096712715,190186.6590842417,191380.39576180326,192443.24006368956,193276.29407666592,194343.0909906807,195366.11263395427,196534.82813648097,197630.13062010927,198685.33159051804,199643.49684105706,200968.60826082225,202580.05758291003,204367.39087141902,205753.95103629027,206855.4585468414,207869.68282684742,208959.89712157336,210061.42560024303,211311.6948291325,212709.94249842272,214367.5042990312,215958.31936191375,217749.72318624042,219489.78253820012,221398.6349261267,223019.27934748188,224616.23399575768,225972.0952647877,227509.02842361297,229055.7723006406,230770.1849816396,232534.1516009935,234363.21413113605,236094.7379791074,237935.27958057754,239957.97790712537,242169.70349766887,243918.68745537507,245414.70962748848,246656.19909122182,248026.85003893194,249445.68238184295,250741.5963573764,252073.62361035132,253012.64874619246,253732.93633364036,254236.64476024077,254633.21021788125,254934.09848573533,255198.1453478868,255574.9269974059,256161.64853566568,256784.46235763203,257293.59440615994,257488.74258730386,257411.8884916346,257111.83841610796,256629.40412110332,256052.4069718983,255178.7955253369,254221.42473062183,253263.56646961372,252190.92933607768,251080.09632468785,248919.2486972625,247953.0807470434,246083.32794613717,245431.0423455108,243210.75821322587,241800.52928304332,239143.5480960722,236912.17303065304,233845.90154316695,230957.17959193225,227546.07477538288,223734.63683569114,220706.08981559696,217747.89121815734,216026.0944952563,213957.74157807746,212369.57379851435,210704.7906147466,209181.73425032652,207066.20557806295,205049.01514328248,203077.30731889085,202092.28162799438,201126.84191103207,200735.81032538903,199722.3968791593,199883.19986644413,199465.78221086404,199892.26415163386,198404.0464641552,197117.51021833587,195009.00732920403,193330.25502204595,190959.12375152344,188662.91611006213,186567.90551159543,184919.9507434036,183789.7383739536,182478.68644149986,181635.1047391441,180453.93886071912,179845.1895046332,178831.16754906208,177847.0966099728,176012.36668829995,174572.33086765537,172698.93157809405,171500.54537837536,170235.50132232558,169547.1814349424,168936.24213621125,168400.60152850565,168251.87916081818,168363.15919677226,168454.5525329311,168496.51173038932,168373.34770681604,168118.70780361307,168037.5986852156,168405.89530777177,169496.5374162315,170676.63639157882,172203.92044425014,173501.88067439923,175118.06375363088,176519.815529085,178153.41677682273,179666.38036285047,181464.8736295222,183195.0195159579,184922.63349630195,186277.01521643615,187585.18128131438,188766.4683332001,189891.27031946197,191085.96462555559,192085.4375061343,193049.67474188094,193713.7186076234,194260.7030765322,194689.4844642342,195171.00396050277,195670.36563415176,196115.26112566268,196358.23821327477,196817.41501361658,197316.94687903012,198193.63237513424,198926.93206035942,199737.84084692792,200454.8266245422,201311.87563243648,202452.77738048788,203618.66435574196,204824.86563545992,205989.21548920986,207172.59928739187,207913.15287249107,208577.63376020538,209132.65725216726,209846.86783457702,210285.44537024954,210734.54832567275,211229.26991148375,212054.54858024372,212969.55430387487,214158.56027760767,215430.66900243875,216855.4760663945,218488.23322779965,219900.22901309663,221037.88666523862,221480.9998639009,221698.81303784825,221853.40836150883,222509.52651733355,223459.7682151977,224647.30443511516,225925.7420213772,227368.49537901673,228752.53595215132,230284.59429036768,231452.4593240357,232395.62788247582,232566.19813322823,232641.14529521656,232555.52855774446,232605.87576283817,232766.7751692244,233112.32830351833,233753.1022449851,234668.7189608485,235926.53353336753,237183.87630615858,238241.76370539572,238771.23434668803,239051.3210373883,238906.11719988496,238714.7132800558,238290.01342635436,238184.32925314875,238391.8981223467,238992.51586219206,240147.37716017524,241522.01961429146,242985.1593653164,243886.07762578712,244016.2677543855,243602.85212627277,243206.61689924798,243610.9925077505,245308.1322734222,247949.85465139057,251229.4049453437,254523.62270347332,257767.05376700207,261268.58707600753,264914.52942642494,268514.7310462272,271909.2384867587,275173.4667093469,277804.76881384704,279326.5604119168,279649.28139340365,279882.70182211953,280663.7878943227,282246.05639326846,285054.550044905,289154.3440633073,294287.34587980335,299216.2174636443,302738.24640926527,305157.1678538529,305837.0977077531,305221.73292403773,303408.0155644332,301942.38899585203,301078.6529832705,300688.63260123617,300182.76846607705,300276.1234558646,301150.39697011013,303000.3004810573,305235.60538600973,307848.36549029616,310451.6363196398,312880.46831829526,314604.29200416175,315886.3523508215,316799.3108846492,317542.15481926117,318357.231574877,319938.84008613875
394514,4,"Dallas, TX",msa,TX,127001.406363131,127057.57685870222,127126.88975182401,127302.65848290284,127529.0193866268,127758.320075593,127994.11280044424,128346.58787459531,128785.57071413692,129274.51474364924,129735.91429508994,130172.45938404392,130395.4643716318,130205.84207176697,129925.94775839914,129766.782804237,129872.00478371159,129973.86778841616,130077.2041670623,130333.60933236349,130578.52052116634,130783.26596039097,130855.05242634285,130946.50332845164,131032.24875382548,131227.98619993337,131524.3671460252,132000.25656468674,132503.3994570246,133144.72926330028,133779.17537605102,134430.31691948464,134953.84000270892,135385.0130330005,135758.13588573033,136088.93255792078,136333.08603837268,136466.99930891654,136602.72110498106,136787.28962003355,136987.90159916153,137209.42676442358,137344.57819461662,137518.95062141042,137701.40693807838,137930.93555513606,138116.17017131657,138151.7816023087,138604.24101853571,139677.5379425137,,143394.12592020052,144687.85927310222,145375.30638174884,145740.01987852054,146161.86529128804,146568.8664287415,146973.5305715147,147270.5932423385,147488.87608270728,147987.3828788668,148313.5004175721,148578.36603300992,148722.93784890117,149043.93736961647,149467.3789864993,149785.07349177115,150114.4072060139,150456.50522696428,150579.85247180957,150700.55413883924,150654.49459056876,150620.1401334686,150726.56303905026,150905.01839206266,151354.3320506377,151927.24928341116,152555.10360027108,152997.89143037345,153243.77900507711,153503.00493867593,154114.1250654283,154640.17901000337,155165.5015388427,155076.28248095376,154726.74774986855,154248.9216068427,154217.91044758956,154503.04122582087,154891.3025462305,155274.68746271983,155687.72872692335,156229.71288196516,156640.39337035664,156909.0127398601,157108.93292978988,156527.45872448108,155511.91504048937,154122.89730799163,153284.82292669988,152727.10961329518,152373.18152972864,152177.20648943423,151744.68258161203,151026.6017087413,150063.71516911496,149219.8948776663,148601.70052776553,148151.13405775547,148049.66284934993,148101.78376675295,148290.2066403016,148449.12173623496,148464.74688823518,148512.71651943537,148383.56379399184,148339.15654176578,148271.21012840644,148611.21805958,148987.7225879988,149093.7058572239,148959.93479027806,148745.9242297128,148894.64498683956,149015.4248888519,149099.60692884144,148759.6200129173,148116.52096598304,147234.36042524932,146377.12176950392,145506.19615149384,144906.22912691816,144457.40142824966,143985.10474619843,143487.66832325075,142830.44822954782,142351.63991520926,141824.08168264842,141631.50094027398,141492.57187842394,141515.50063974794,141447.07343773794,141325.00221706362,141030.4898073979,140763.56911582084,140939.62217289206,141418.24478226484,142052.7735675266,142619.5612596698,143320.47929386995,144124.1290783853,144819.62559027504,145522.19142271826,146310.9638299642,147190.0714096441,147947.60839333755,148748.615307525,149645.52440306242,150577.4911391755,151384.29724531376,152296.4822160547,153478.15591631722,154714.92370235707,155819.8058738958,156780.8288712894,157868.14875515734,158974.2221269968,160098.18830443878,161237.54094160898,162390.7607950888,163480.19865928634,164351.86076052734,165255.3479645383,166244.8187763385,167465.12071972873,168586.47099634353,169648.768505936,170513.0579136887,171646.34294239033,172851.98009268142,174301.59598495622,175820.54000650256,177325.92233350303,178712.7635597566,180164.867908814,181760.36502243998,183591.11907030237,185429.0425555196,187349.55333994143,189259.12505156663,191143.2322196615,193008.93055799822,194982.57775077,197021.28594970712,198799.40505615683,200613.72940237867,202345.0715486254,204193.05338503988,205774.70591778122,207247.0162422506,208856.41431639434,210581.6178550117,212525.0137171773,214385.47394835553,216270.73508990378,218061.47614359725,219978.25643089577,222061.6738270811,224025.75029952792,225822.73165833784,227190.24311816538,228489.6181696429,229842.8289558822,231381.06513049852,233069.40355055835,234902.45962756276,236786.2402337854,238598.24073982277,240424.92298441785,242056.80155705826,243593.4881855398,244646.38102195936,245725.5547297611,246533.38835930513,247261.37438708683,247685.47273707227,248156.03421867848,248841.91416940955,249738.5507275581,250717.6556583309,251565.11538395856,252035.7022312746,252226.14191343507,252281.61154503492,252370.08439731083,252605.62784160886,252983.16460316433,253669.9399986846,254638.03606386727,255833.4751672008,257343.88108950414,258877.03960778876,260339.8667166481,261115.6848235013,261113.79015454472,260909.33300049315,261275.3949475783,262701.1605624627,265171.31199534726,268256.53847451025,271862.88815818395,275508.1902514127,279365.9606749262,283454.53113518166,288011.73940125236,293051.7076761342,298859.4182136043,304940.60421570664,310456.05770369055,314735.92988233577,318081.9906114135,321633.3109178988,326005.07118481275,331024.4837210005,337992.70267553884,346358.8598737445,355855.1997836226,365238.9115598455,373730.7126716503,381003.96601250785,384980.8263702697,385613.6363213647,383878.00534362765,381786.69402224105,379856.21433347184,377866.43108394154,375309.8389126459,373039.6019666267,371499.80788360955,370961.8269230249,371263.55369654455,372097.7897036387,373079.98690946045,373992.72776151035,374383.41579809884,374472.1375817351,374323.27854528074,374002.84406218276,374031.3238436253,374518.028945932
